日期,信号,代码,现价,涨幅,止损,策略,参组,参数,名称,周期,交易所,释放类型,支撑压力价格,支撑压力趋势,支撑压力涨幅,区间K线数量,区间K线振幅
2026-08-11 08:00:00,Long,GUN-USDT,0.0,9.53%,0.0,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",GUN,1D,Binance,,,,,,
2026-08-11 08:00:00,Long,GUN-USDT,0.0,9.53%,0.0,mfa,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 91}}",GUN,1D,Binance,,,,,,
2026-08-11 08:00:00,Long,NATGAS-USDT,2.82,0.64%,2.72,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",NATGAS,1D,Binance,,,,,,
2026-08-11 08:00:00,Long,NATGAS-USDT,2.82,0.64%,2.72,mfa,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""mfa"": {""mfa_all"": 34}}",NATGAS,1D,Binance,,,,,,
2026-08-11 08:00:00,Short,RVN-USDT,0.0,-18.02%,0.0,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",RVN,1D,Binance,支撑释放,0.01-0.01-0.0-0.0-0.0,高-低-低-低,4.01%-31.40%-8.01%-5.87%,13.0,11.16
2026-08-11 08:00:00,Short,BROCCOLI714-USDT,0.02,-10.40%,0.02,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",BROCCOLI714,1D,Binance,,,,,,
2026-08-11 08:00:00,Short,NEIRO-USDT,0.0,-7.60%,0.0,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",NEIRO,1D,Binance,,,,,,
2026-08-11 08:00:00,Short,TAKE-USDT,0.05,-7.85%,0.07,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",TAKE,1D,Binance,,,,,,
2026-08-11 08:00:00,Long,MERL-USDT,0.02,3.26%,0.02,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",MERL,1D,Binance,,,,,,
2026-08-11 08:00:00,Short,JST-USDT,0.1,-4.52%,0.11,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",JST,1D,Binance,,,,,,
2026-08-11 08:00:00,Short,BB-USDT,0.01,-5.41%,0.02,utb,参数一,"{""utb"": {""key_value"": 2, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",BB,1D,Binance,,,,,,
2026-08-11 08:00:00,Short,CFG-USDT,0.16,-1.36%,0.17,sqz,参数一,"{""sqz"": {""bb_length"": 15, ""bb_mult"": 1.5, ""kc_length"": 15, ""kc_mult"": 1.2, ""min_sqz_bars"": 4}, ""r&s"": {""srb_left"": 10, ""srb_right"": 10}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",CFG,1D,Binance,支撑释放,nan-0.19-0.18-0.16,低-低-低,nan%-7.39%-10.98%,22.0,19.18
2026-08-11 08:00:00,Short,MOVR-USDT,1.12,-1.75%,1.21,utb,参数二,"{""utb"": {""key_value"": 3, ""atr_period"": 14, ""use_ha"": false}, ""r&s"": {""srb_left"": 15, ""srb_right"": 15}, ""atr"": {""atr_length"": 14, ""atr_mult"": 1.0}}",MOVR,1D,Binance,,,,,,
